avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,percentmarried,pctnohs18_24,pcths18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate,log_medincome,avg_cases_per_100,avg_deaths_per_100,case_fatality_rate,income_group,public_only_reliance,private_only_reliance,state,case_fatality_groups_three,case_fatality_groups_five,medincome_related_avg,residuals
337.0,121,180.3,512.4,46387,48844,16.7,0.0,"(45201, 48021.6]",43.8,42.6,45.0,"Chenango County, New York",50.2,16.6,36.4,5.8,39.2,9.5,53.6,7.1,66.0,48.8,44.9,40.7,20.8,96.24210378,0.849663969,0.534824114,0.478314396,49.42212718,5.052412881,10.74477452654493,0.6899516829088527,0.24772745884857916,0.3590504451038576,Middle,Middle,Middle,New York,Low,Low Middle,0.0492038709657249,-0.022813045580821478
335.0,155,194.2,437.1,34842,51881,20.5,19.27487905,"(34218.1, 37413.8]",46.0,43.6,47.5,"Henry County, Virginia",52.0,12.8,40.7,5.1,34.1,7.3,49.9,10.0,59.8,39.06411861164446,33.9,42.9,22.2,73.33586915,22.28033473,0.521110688,2.232788132,47.92326567,6.007452513,10.458578834600106,0.6457084481794877,0.29876062527707636,0.4626865671641791,Low,High,Low,Virginia,High,High,-0.7214066829876137,0.05537997106622122
12.0,5,111.3,327.0,38636,2214,14.6,0.0,"(37413.8, 40362.7]",59.0,60.2,58.2,"Highland County, Virginia",63.1,16.1,33.9,16.9,38.6,14.6,51.3,1.1,69.4,34.0,27.4,39.3,9.7,99.50980392,0.0,0.0,0.0,53.59477124,10.79136691,10.561939763299186,0.5420054200542005,0.22583559168925021,0.4166666666666667,Low,Low,Low,Virginia,Middle,Middle,-0.11301641723575653,0.048755846692495386
205.0,88,200.6,460.2,64350,36314,10.2,0.0,"(61494.5, 125635]",44.5,43.4,46.0,"Isle of Wight County, Virginia",58.1,14.1,36.2,7.5,27.7,17.3,59.4,8.3,76.5,57.5,48.0,29.2,12.6,71.82148853,22.77560157,0.948517068,1.175153889,59.93899339,3.667228197,11.072092213024273,0.5645205705788401,0.24233078151677037,0.4292682926829268,High,Low,High,Virginia,High,Middle High,1.2882802830241817,0.09049393213363927
410.0,159,149.0,423.0,75926,73147,7.9,27.34220132,"(61494.5, 125635]",45.4,43.4,46.7,"James City County, Virginia",58.3,13.5,31.2,15.0,21.1,26.5,54.7,5.1,81.1,57.8,45.2,30.5,10.7,80.28525745,13.5426542,2.964356968,0.732953179,57.275,4.819607038,11.237514460719542,0.5605151270728806,0.21737050049899517,0.3878048780487805,High,Low,High,Virginia,Middle,Low Middle,1.9850398614735532,0.06790766022547395
38.0,18,180.3,383.4,46331,7158,14.8,0.0,"(45201, 48021.6]",45.9,42.8,48.4,"King and Queen County, Virginia",53.7,20.9,41.0,2.0,41.1,12.5,57.0,5.5,65.7,50.8,44.5,31.9,16.7,68.81508584,26.54095131,0.182943991,0.197016606,49.61990325,9.290030211,10.743566562464396,0.5308745459625593,0.2514668901927913,0.47368421052631576,Middle,Middle,Middle,Virginia,High,High,0.0327898173899491,0.09058960183776837
108.0,41,195.7,491.5,76206,25515,7.5,0.0,"(61494.5, 125635]",36.6,36.3,37.3,"King George County, Virginia",56.6,11.3,43.6,12.4,30.3,19.0,63.6,7.4,83.5,67.0,55.6,20.9,7.9,76.6373882,17.95211166,1.287450367,0.481289857,61.9525003,6.194544857,11.241195478732374,0.4232804232804233,0.16068979031941993,0.37962962962962965,High,Low,High,Virginia,Middle,Low Middle,2.1093754605977724,0.06958135583726976
90.0,32,187.4,514.8,64305,16269,8.8,0.0,"(61494.5, 125635]",40.7,40.0,41.5,"King William County, Virginia",58.5,5.7,36.6,9.3,39.4,12.5,63.0,5.4,75.6,62.7,55.5,25.5,13.5,76.52357582,19.54401441,0.869727278,0.21743182,60.48707753,6.631716907,11.071392667700188,0.5531993361607966,0.19669309730161658,0.35555555555555557,High,Low,High,Virginia,Low,Low Middle,1.2441461581675952,0.01308784099466298
101.0,48,190.6,446.8,45827,10965,13.7,0.0,"(45201, 48021.6]",55.6,53.4,57.2,"Lancaster County, Virginia",51.4,10.2,46.6,10.8,32.8,15.3,48.6,7.9,71.0,48.574107377827886,32.4,42.9,15.5,69.77266601,28.0168928,0.979423129,0.107826399,44.2680093,4.297328688,10.732628716054485,0.9211126310989513,0.4377564979480164,0.4752475247524752,Middle,Low,Middle,Virginia,High,High,0.2607551684998725,0.11390266746560163
107.0,73,224.2,330.5,31429,24742,26.6,0.0,"[22640, 34218.1]",42.8,40.3,46.2,"Lee County, Virginia",49.8,21.4,22.9,6.5,33.6,7.6,37.9,12.0,52.5,35.4,30.3,48.8,26.3,93.93398397,3.824486233,0.261842418,0.535586765,51.50873478,6.208251473,10.355486312549846,0.43246301834936546,0.2950448629860157,0.6822429906542056,Low,High,Low,Virginia,High,High,-1.2059630940928237,0.2449791897954517
862.0,283,136.5,364.9,122641,375629,3.9,449.9120142,"(61494.5, 125635]",35.3,34.9,35.6,"Loudoun County, Virginia",61.2,16.6,26.5,17.1,13.8,34.8,72.6,4.0,86.9,77.1,68.9,11.8,4.6,67.77024968,7.432026406,16.20002905,3.625732993,65.51325905,6.198748382,11.717016667458962,0.229481749279209,0.0753402958770489,0.32830626450116007,High,Low,High,Virginia,Low,Low,4.197431852819008,0.03221066141930795
183.0,77,191.0,456.9,60121,34602,11.5,0.0,"(54545.6, 61494.5]",43.7,42.8,44.4,"Louisa County, Virginia",55.1,14.8,50.4,2.7,37.0,13.0,58.3,8.1,67.4,51.9,46.1,30.2,14.3,78.38815983,16.67451303,0.517860295,1.894897899,58.25863279,5.015546843,11.004114477128445,0.5288711635165597,0.22253048956707705,0.4207650273224044,High,Low,Middle,Virginia,Middle,Middle High,0.68530575194435,0.04464675398911089
70.0,33,189.8,404.1,37548,12299,22.4,0.0,"(37413.8, 40362.7]",44.7,43.2,46.6,"Lunenburg County, Virginia",45.7,21.3,31.4,7.7,34.9,8.1,43.8,7.3,58.5,40.5,34.4,41.3,22.6,61.81716834,34.03408186,0.286669852,1.727982163,47.05491585,7.48049564,10.533375393456883,0.5691519635742743,0.26831449711358646,0.4714285714285714,Low,High,Low,Virginia,High,High,-0.6700798167412374,0.058787130647184105
84.0,31,169.8,463.3,52513,13134,12.3,0.0,"(51046.4, 54545.6]",44.6,44.3,45.2,"Madison County, Virginia",52.2,19.5,31.6,10.2,36.4,14.4,55.9,6.6,65.3,49.6,42.3,33.5,16.8,85.78382901,8.252833346,0.0,1.026850232,53.72776334,6.25698324,10.868816036974797,0.6395614435815441,0.236028627988427,0.36904761904761907,High,Middle,Middle,Virginia,Low,Low Middle,0.27073593916375516,-0.015688480312752773
72.0,27,157.1,444.9,58268,8862,10.6,225.6826901,"(54545.6, 61494.5]",51.1,50.8,51.3,"Mathews County, Virginia",63.6,15.8,52.6,14.2,33.3,16.2,51.1,3.3,80.6,57.4,49.9,33.6,10.6,86.32882883,10.25900901,0.484234234,0.416666667,60.61481871,1.906898486,10.97280833656884,0.8124576844955992,0.3046716316858497,0.375,High,Low,High,Virginia,Low,Low Middle,1.2282445088395417,0.05305091883691293
216.0,109,213.7,445.1,38500,31081,21.1,289.5659728,"(37413.8, 40362.7]",47.2,45.2,49.3,"Mecklenburg County, Virginia",44.4,18.7,42.3,3.4,32.5,9.8,47.6,6.9,61.7,42.9,34.8,41.1,20.2,60.57360165,35.09111076,0.440500713,1.673268896,43.75901298,4.664723032,10.558413520275876,0.6949583346739165,0.35069656703452273,0.5046296296296297,Low,Middle,Low,Virginia,High,High,-0.48026771635987425,0.10512011422283785
100.0,43,206.9,525.6,48921,10606,14.4,94.28625306,"(48021.6, 51046.4]",52.7,51.0,53.7,"Middlesex County, Virginia",54.4,4.4,27.8,2.7,32.5,15.3,47.5,6.3,77.6,50.6,39.9,39.2,12.3,79.43454325,19.2964449,0.0,0.279929085,53.80009212,2.71468144,10.797962031129387,0.9428625306430322,0.4054308881765039,0.43,Middle,Low,Middle,Virginia,High,Middle High,0.699190873925646,0.09573973879822961
309.0,120,153.3,396.2,43484,97653,24.8,256.00852,"(42724.4, 45201]",27.5,26.2,29.6,"Montgomery County, Virginia",39.1,2.7,11.3,13.7,21.8,23.2,55.0,5.6,82.4,70.1,58.2,19.9,8.7,86.72084754,4.348637358,6.119191019,0.910155805,43.44441603,3.135414054,10.68014833332389,0.31642653067494086,0.1228840895825013,0.3883495145631068,Middle,Low,High,Virginia,Middle,Low Middle,0.6988141769152537,0.07378714142322973
120.0,44,194.3,526.7,48076,14785,13.4,0.0,"(48021.6, 51046.4]",48.4,45.7,49.4,"Nelson County, Virginia",50.0,12.9,48.5,8.9,33.6,14.4,54.4,5.7,69.1,49.5,40.9,36.0,15.2,83.89419841,13.44057074,0.249024095,1.346076188,44.34453384,5.74048913,10.78053837107268,0.8116334122421373,0.297598917822117,0.36666666666666664,Middle,Low,Middle,Virginia,Low,Low Middle,0.26492650990847066,-0.0024752713113730396
94.0,39,201.4,454.3,72406,20392,6.2,0.0,"(61494.5, 125635]",43.1,41.9,44.5,"New Kent County, Virginia",60.6,13.9,41.3,8.0,33.0,16.7,62.8,6.1,83.8,69.0,59.5,21.7,8.7,81.64110429,12.25460123,0.77198364,0.552147239,63.5566516,2.628490965,11.190044447868214,0.4609650843468027,0.1912514711651628,0.4148936170212766,High,Low,High,Virginia,Middle,Middle,1.965654666063151,0.10607646123278502
103.0,48,227.1,527.2,36822,12155,21.5,0.0,"(34218.1, 37413.8]",48.3,45.2,50.5,"Northampton County, Virginia",46.4,17.8,39.8,6.4,34.2,14.0,48.1,9.5,56.8,36.9,29.8,41.3,20.6,61.59717663,36.44123441,0.796126067,0.500656599,41.0632622,6.455750321,10.513850771617152,0.8473879062114356,0.3948992184286302,0.46601941747572817,Low,Middle,Low,Virginia,High,High,-0.780064201577217,0.046401641339086974
107.0,49,190.5,450.4,51422,12232,14.3,0.0,"(51046.4, 54545.6]",55.1,54.8,55.7,"Northumberland County, Virginia",61.0,8.2,50.7,0.7,31.1,16.1,47.2,8.7,76.1,47.6,39.7,43.4,13.5,70.46488947,28.6979844,0.056892068,0.0,54.34226241,7.278020378,10.847821375434926,0.8747547416612165,0.40058862001308043,0.45794392523364486,High,Low,Middle,Virginia,High,High,0.7326120512218223,0.11752807401253285
106.0,44,201.5,508.0,37996,15673,24.3,0.0,"(37413.8, 40362.7]",41.5,41.0,43.9,"Nottoway County, Virginia",42.7,26.7,40.2,0.0,37.1,10.5,43.8,10.8,59.2,41.6,35.6,44.1,24.5,56.82006238,39.55827127,0.566482083,1.082044427,44.24762927,7.331771008,10.545236170010073,0.6763223377783449,0.2807375741721432,0.41509433962264153,Low,High,Low,Virginia,Middle,Middle,-0.61860190270956,0.005325507516946992
225.0,82,177.3,503.5,59282,35385,10.7,0.0,"(54545.6, 61494.5]",42.6,41.0,44.0,"Orange County, Virginia",54.7,10.7,47.3,4.5,34.7,15.2,53.8,7.9,69.9,51.4,45.9,33.9,15.7,82.58469187,12.74135738,0.994334605,1.008787143,56.73692428,2.100668394,10.990060997592481,0.6358626536668079,0.23173661155857003,0.36444444444444446,High,Low,Middle,Virginia,Low,Low Middle,0.7678668311850462,-0.0014145121899463153
137.0,65,199.2,430.1,44851,23726,16.9,0.0,"(42724.4, 45201]",44.1,43.5,44.9,"Page County, Virginia",53.1,14.8,41.3,7.3,42.9,8.1,52.8,9.3,63.5,48.3,38.1,35.7,18.1,95.63393868,1.644088412,0.51587468,0.57039802,53.00896287,5.963302752,10.711101163782413,0.5774256090365001,0.27396105538228105,0.4744525547445255,Middle,Middle,Middle,Virginia,High,High,-0.1319879822018888,0.08232974736094373
97.0,52,178.3,339.1,34885,18045,21.9,0.0,"(34218.1, 37413.8]",48.0,46.1,50.0,"Patrick County, Virginia",53.5,10.5,36.3,6.9,36.0,8.0,45.0,8.3,57.4,39.5,32.2,43.9,22.3,92.20324135,6.395094174,0.076653526,0.251861586,51.42490372,2.944539737,10.459812216373336,0.5375450263230812,0.2881684677195899,0.5360824742268041,Low,High,Low,Virginia,High,High,-0.832328496857772,0.11892693409789962
346.0,156,176.8,399.0,44207,62194,14.6,0.0,"(42724.4, 45201]",40.9,44.2,46.7,"Pittsylvania County, Virginia",53.5,14.7,40.7,6.3,35.3,9.4,53.9,7.7,66.2,47.32518420041254,42.6,36.2,18.6,74.84473039,21.41765137,0.3423894,1.57658375,51.5913601,4.194566305,10.696638426567144,0.5563237611345145,0.25082805415313375,0.4508670520231214,Middle,Middle,Middle,Virginia,High,Middle High,-0.031936501480158405,0.06982430667435452
145.0,52,175.1,459.6,75539,28031,7.1,0.0,"(61494.5, 125635]",43.7,42.4,44.9,"Powhatan County, Virginia",57.5,26.2,46.2,2.7,28.6,19.3,56.6,4.9,83.7,65.2,57.4,22.7,7.2,85.04271989,12.25936824,0.542418549,0.251710568,65.72456321,5.615292712,11.232404358159233,0.5172844350897221,0.1855089008597624,0.3586206896551724,High,Low,High,Virginia,Low,Low Middle,2.0910680822367,0.04939316119872478
99.0,48,188.8,410.4,37543,22952,25.5,0.0,"(37413.8, 40362.7]",32.1,29.0,34.5,"Prince Edward County, Virginia",36.1,6.4,21.7,4.3,34.6,12.4,44.4,7.0,69.6,41.65506289100432,42.4,30.4,16.0,64.08218226,32.91199722,1.429067848,0.421336113,44.6214064,7.608005083,10.533242221705077,0.4313349599163472,0.20913210177762287,0.48484848484848486,Low,Low,Low,Virginia,High,High,-0.14901504178329975,0.1177584102102257
155.0,59,172.1,437.0,61792,37862,10.5,0.0,"(61494.5, 125635]",37.1,36.0,38.3,"Prince George County, Virginia",49.7,12.5,36.2,5.0,33.4,14.0,47.4,10.6,80.5,62.4,44.9,25.2,9.0,59.75922953,32.070626,2.09470305,2.070626003,61.87173482,4.855936413,11.03152918522824,0.4093814378532566,0.15582906344091702,0.38064516129032255,High,Low,High,Virginia,Middle,Low Middle,1.3698956650574807,0.05828570745927941
1142.0,407,150.1,373.7,91886,451721,7.2,19.92380252,"(61494.5, 125635]",34.0,33.3,34.7,"Prince William County, Virginia",55.0,13.1,33.9,10.0,21.7,23.2,68.5,5.4,78.0,65.7,54.5,17.1,8.6,61.4488498,20.4657981,7.773897652,4.59188924,60.21316724,6.857756326,11.428303957239482,0.25281091647277854,0.09009986252576258,0.3563922942206655,High,Low,High,Virginia,Low,Low Middle,2.502258076861825,0.023773523690719556
189.0,91,185.8,390.6,46186,34332,14.7,0.0,"(45201, 48021.6]",45.2,43.9,47.1,"Pulaski County, Virginia",53.5,9.9,34.6,5.3,34.2,11.4,53.6,7.4,69.3,48.84489439766628,47.1,35.5,16.7,92.09047729,5.832947173,0.133225209,0.327270621,50.35228128,6.174957118,10.74043200084384,0.5505068157986718,0.26505883723639756,0.48148148148148145,Middle,Middle,Middle,Virginia,High,High,0.1958294740684004,0.11316028883935397
44.0,17,149.6,401.1,62800,7378,9.3,0.0,"(61494.5, 125635]",49.1,48.9,49.2,"Rappahannock County, Virginia",63.9,13.1,47.2,3.7,25.6,19.9,57.0,2.9,68.1,50.5,39.9,31.5,13.1,92.38325932,4.185170233,0.807428341,0.309514197,58.75343721,5.182481752,11.04771035245629,0.5963675792897805,0.2304147465437788,0.38636363636363635,High,Low,Middle,Virginia,Middle,Low Middle,0.8294343003469542,0.01311797170603557
57.0,22,176.2,452.4,42204,8908,19.7,0.0,"(40362.7, 42724.4]",43.7,40.8,50.3,"Richmond County, Virginia",46.6,16.7,29.0,1.0,40.2,8.8,41.2,8.7,70.6,53.0,43.7,35.6,17.9,66.49237958,28.82411837,2.180442763,0.645233063,50.22608696,8.755129959,10.650270282261983,0.6398742703188145,0.2469690166142793,0.38596491228070173,Middle,Middle,High,Virginia,Middle,Low Middle,0.09151192675644651,0.02297856432200368
493.0,204,155.9,400.5,61935,94409,8.2,21.18442098,"(61494.5, 125635]",43.5,42.3,45.0,"Roanoke County, Virginia",55.7,12.0,36.9,12.5,26.4,22.7,59.2,5.1,79.6,59.026667419153625,53.7,29.1,12.8,88.97717685,5.810985443,2.851558745,0.145247936,53.38800964,5.404491669,11.0338407269883,0.5221959770784564,0.21608109396349925,0.41379310344827586,High,Low,High,Virginia,Middle,Middle,1.3335689446212142,0.08774029560562768
115.0,58,159.2,338.0,48497,22354,13.0,0.0,"(48021.6, 51046.4]",48.3,47.1,49.2,"Rockbridge County, Virginia",55.0,16.0,46.7,5.0,36.3,13.8,51.9,4.1,69.3,48.9,39.5,35.0,15.6,93.75334165,2.86936375,0.699518802,0.770807343,53.65382552,6.476146578,10.78925721934233,0.5144493155587366,0.25946139393397155,0.5043478260869565,Middle,Low,Middle,Virginia,High,High,0.29180240819265574,0.13602663344482901
378.0,157,156.1,400.2,55798,78593,11.7,0.0,"(54545.6, 61494.5]",41.5,40.6,42.3,"Rockingham County, Virginia",57.0,13.0,42.3,7.1,35.5,14.4,61.3,5.4,72.9,58.7,50.2,27.2,13.0,94.25467635,1.824259176,0.723789934,1.400012856,58.19746835,4.834403227,10.929493305433144,0.4809588640209688,0.19976333770183094,0.41534391534391535,High,Low,High,Virginia,Middle,Middle,0.7640651144120878,0.061796138748207885
137.0,81,212.0,365.4,37378,27891,17.9,0.0,"(34218.1, 37413.8]",43.8,43.0,44.8,"Russell County, Virginia",54.0,12.6,39.5,2.4,36.7,8.0,43.7,8.0,56.7,41.50221429214952,35.5,43.2,23.5,97.21720659,1.037351744,0.145158435,0.601876438,52.3494794,3.255738239,10.528837575030249,0.4911978774515076,0.29041626331074544,0.5912408759124088,Low,High,Low,Virginia,High,High,-0.7616703662077378,0.17121272710781155
110.0,69,196.1,330.8,36290,22126,20.8,0.0,"(34218.1, 37413.8]",45.4,44.4,47.0,"Scott County, Virginia",57.6,4.1,38.3,9.9,36.2,8.1,45.3,9.4,62.7,44.3,40.5,42.7,20.7,98.08152415,0.757642889,0.26583961,0.101905184,55.30440345,2.248441674,10.499297500207115,0.49715267106571454,0.31185031185031187,0.6272727272727273,Low,Middle,Middle,Virginia,High,High,-0.5250847678840649,0.23186693854549661
235.0,104,171.4,407.6,45430,43190,12.0,0.0,"(45201, 48021.6]",43.8,42.3,45.1,"Shenandoah County, Virginia",55.6,14.5,39.5,5.7,39.5,12.2,57.9,6.0,68.9,48.27217656234632,45.4,33.4,15.9,93.12798427,2.375713884,0.512592454,1.956745623,53.77866168,7.406593407,10.72392795875345,0.5441074322759898,0.24079648066682105,0.4425531914893617,Middle,Low,Middle,Virginia,High,Middle High,0.14564914973485826,0.0725905081754098
171.0,92,202.4,389.1,37831,31470,19.7,0.0,"(37413.8, 40362.7]",44.3,42.8,46.1,"Smyth County, Virginia",51.7,14.7,44.8,4.6,38.8,9.2,50.8,6.4,59.2,44.2,39.8,41.4,24.3,96.08621668,2.136509737,0.343480179,0.012604777,49.67565455,6.188734455,10.540884151324754,0.5433746425166825,0.29234191293295203,0.5380116959064327,Low,High,Middle,Virginia,High,High,-0.6254541459507985,0.12824286380073818
97.0,43,181.8,405.7,46521,18109,15.3,0.0,"(45201, 48021.6]",45.4,45.7,45.2,"Southampton County, Virginia",48.3,21.2,27.9,2.3,34.8,10.1,52.1,7.2,66.8,49.6,42.0,33.3,16.7,60.91797936,35.92069527,0.10320478,0.401955459,52.5142173,5.455508475,10.747659102532259,0.5356452592633497,0.23745099121983546,0.44329896907216493,Middle,Middle,Middle,Virginia,High,Middle High,0.09233790638173944,0.06471845973113471
518.0,191,172.5,449.4,75714,130475,9.2,176.2789806,"(61494.5, 125635]",36.7,35.7,37.8,"Spotsylvania County, Virginia",56.0,11.8,40.1,10.8,31.7,17.9,63.3,6.2,78.3,62.8,53.8,21.9,9.4,74.25660383,15.97215152,2.534242821,3.81467762,61.33152745,6.051314143,11.234718362880965,0.3970109216324966,0.1463881969726001,0.3687258687258687,High,Low,High,Virginia,Low,Low Middle,1.8447436254750673,0.03733821619979111
460.0,160,175.6,450.5,92647,142003,5.9,0.0,"(61494.5, 125635]",34.7,33.5,35.9,"Stafford County, Virginia",57.4,11.1,36.1,14.7,23.7,22.2,61.8,5.5,84.1,65.8,51.8,18.4,7.0,70.13161253,17.12931569,2.939954063,5.125232418,66.38405714,4.970818505,11.436551851264818,0.32393681823623444,0.11267367590825546,0.34782608695652173,High,Low,High,Virginia,Low,Low,2.8203264761504343,0.040240049171898495
40.0,17,182.2,426.5,48707,6709,12.9,0.0,"(48021.6, 51046.4]",47.5,47.1,47.8,"Surry County, Virginia",53.2,25.8,44.0,14.0,29.2,15.4,56.2,10.7,65.2,50.4,42.3,31.4,17.1,52.39630661,45.06815184,0.820753334,0.747471787,53.5982009,4.897660819,10.793578035907808,0.5962140408406618,0.2533909673572812,0.425,Middle,Middle,Middle,Virginia,Middle,Middle High,0.10798138048303901,0.039853527971672076
72.0,30,208.4,486.9,37748,11715,23.9,0.0,"(37413.8, 40362.7]",38.5,35.9,47.3,"Sussex County, Virginia",32.0,38.5,42.8,0.3,40.3,5.5,25.0,6.9,66.2,41.84403262420983,37.8,44.2,23.7,39.0340526,57.09710047,0.143290627,1.348617667,41.31470308,3.682946357,10.538687773141223,0.614596670934699,0.2560819462227913,0.4166666666666667,Low,High,Low,Virginia,Middle,Middle,-0.30017067781445744,0.03562392131789982
224.0,127,208.1,376.4,38292,42899,19.2,23.31056668,"(37413.8, 40362.7]",43.1,40.8,46.1,"Tazewell County, Virginia",53.9,14.6,41.1,3.7,35.8,8.5,46.2,8.0,59.0,43.4,38.9,41.7,23.6,94.73672213,2.924549806,0.394346934,0.091178482,52.52355316,6.033920417,10.552996276066244,0.5221566936292221,0.29604419683442507,0.5669642857142857,Low,High,Low,Virginia,High,High,-0.6157016894545452,0.15637470827267896
178.0,84,202.5,428.2,60714,39083,11.3,0.0,"(54545.6, 61494.5]",40.4,39.0,41.5,"Warren County, Virginia",51.2,7.9,38.7,8.5,36.6,13.9,60.8,7.2,75.2,59.9,53.3,25.6,11.7,90.77466802,4.007172371,1.042072711,0.522335698,52.57588415,5.544668588,11.013929592957815,0.455440984571297,0.2149272062021851,0.47191011235955055,High,Low,High,Virginia,High,High,1.076231836325501,0.12780090712683356
312.0,136,176.7,420.8,43353,54591,14.5,36.63607554,"(42724.4, 45201]",44.7,43.2,46.1,"Washington County, Virginia",53.9,11.1,34.4,8.8,32.9,14.4,53.6,6.9,67.4,49.3,41.5,37.7,17.7,96.45720338,1.490166,0.555159882,0.500374368,52.00899749,5.091597145,10.67713118396644,0.5715227784799692,0.24912531369639684,0.4358974358974359,Middle,Middle,Middle,Virginia,High,Middle High,-0.011048276353145953,0.059779162564142396
121.0,49,179.9,450.9,48232,17629,15.0,0.0,"(48021.6, 51046.4]",46.6,45.2,48.6,"Westmoreland County, Virginia",47.6,6.2,39.8,4.7,36.3,11.5,51.0,9.7,64.7,45.8,38.6,38.0,16.8,67.81340776,28.22236145,0.575269123,1.509369482,47.27822581,3.666942377,10.78377798016924,0.6863690509955188,0.27795110329570594,0.4049586776859504,Middle,Middle,Middle,Virginia,Middle,Middle,0.06477448611691133,0.017760342317841904
176.0,106,223.4,367.3,38528,39718,21.9,0.0,"(37413.8, 40362.7]",39.8,37.8,41.5,"Wise County, Virginia",47.5,12.2,35.6,5.9,32.4,9.0,41.3,11.0,59.7,43.7,40.0,42.3,22.9,92.66962744,5.418208734,0.47125586,0.180113496,49.41654648,3.651138835,10.559140528668493,0.44312402437182136,0.2668815146784833,0.6022727272727273,Low,High,Low,Virginia,High,High,-0.5730278697691863,0.19455575850681334
171.0,71,175.9,433.5,41132,29119,15.6,137.3673546,"(40362.7, 42724.4]",43.6,42.0,45.5,"Wythe County, Virginia",53.7,8.5,42.7,4.0,36.4,9.8,52.9,9.6,63.9,50.1,44.0,35.3,18.4,94.99486125,3.600548133,0.702295307,0.260363138,52.06945966,2.933713923,10.624541686349081,0.5872454411209176,0.24382705450049796,0.4152046783625731,Low,Middle,Middle,Virginia,Middle,Middle,-0.2676488003201172,0.02472336165081568
272.0,103,152.3,389.3,81169,67837,5.5,0.0,"(61494.5, 125635]",39.5,37.4,40.8,"York County, Virginia",61.5,9.3,36.4,11.7,19.6,22.8,57.8,5.8,87.2,68.4116632453397,43.4,20.9,6.2,77.04863775,13.50965083,5.253418784,0.559642551,64.84977289,4.925163106,11.304288679856738,0.4009611274083465,0.1518345445700724,0.3786764705882353,High,Low,High,Virginia,Low,Low Middle,2.4892401044423496,0.08381198551025149
405.0,165,135.4,317.6,86419,153511,9.6,58.62772049,"(61494.5, 125635]",36.0,35.9,36.2,"Alexandria city, Virginia",44.1,14.4,23.7,23.9,12.1,29.8,74.2,4.5,76.4,70.58656124906241,57.3,17.6,8.6,64.09469913,21.37494558,6.586746141,3.159762917,36.21615156,6.214827502,11.366962838023465,0.2638247422008846,0.10748415422999003,0.4074074074074074,High,Low,High,Virginia,Middle,Middle,2.200082050810409,0.06822267419016376
